step,batch_position,image_id,image_path,dataset_hflip,dataset_vflip,photometric_transform,pair_flip_dimension,pair_flip_type,tensor_sha256
4,10,TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500+145[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500+145[1100].png,False,True,none; frozen ImageNet normalization,3,horizontal,2858f5a5c5fafd599493721356679587d9a2c7ee20192cb2d7088706f04de00a
4,11,TCGA-AO-A03U-DX1_xmin17362_ymin25363_MPP-0.2500+340[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A03U-DX1_xmin17362_ymin25363_MPP-0.2500+340[0110].png,True,False,none; frozen ImageNet normalization,3,horizontal,d81c36cb8dd8fc4efd28b50f266606fc3656163a60048a6b6c1d36676953cd9d
4,12,TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500+131[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500+131[1000].png,True,True,none; frozen ImageNet normalization,3,horizontal,498437613a3708a42acb6fc7f4aa4f48ee5feb6d7b15a2943268c26dd2c0191e
4,13,TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500+262[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500+262[1000].png,False,False,none; frozen ImageNet normalization,3,horizontal,6ade0cdb06fd8b388f8932fe98a559445fe669a7c978e33daaf9d05dceaf22b3
4,14,TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+139[1001],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A2-A0T0-DX1_xmin72865_ymin59458_MPP-0.2500+139[1001].png,False,True,none; frozen ImageNet normalization,3,horizontal,ab7a87e0ca95b6138b4908714ff35ff6ddf94ad6285a6d8a6abc47abae8aeec2
4,15,TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500+356[1101],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500+356[1101].png,True,False,none; frozen ImageNet normalization,3,horizontal,a7416001aa737d521cf9156c17927b94785fc267cf348183247e7a64f3ce72f8
4,16,TCGA-AC-A7VC-DX1_xmin20658_ymin22410_MPP-0.2500+15[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AC-A7VC-DX1_xmin20658_ymin22410_MPP-0.2500+15[1000].png,True,False,none; frozen ImageNet normalization,3,horizontal,221bfc4f3ac9b8593924fe90671acaf29d6aa78bfb49bcd7b0ee35866522b820
4,17,TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500+268[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-E2-A1LI-DX1_xmin44715_ymin18434_MPP-0.2500+268[1000].png,True,False,none; frozen ImageNet normalization,3,horizontal,f8912ba53fb4f4ef61bed4bd3fe06a302eca9e29912de4278ec3f7a74c9848d4
4,18,TCGA-AN-A0G0-DX1_xmin32741_ymin14546_MPP-0.2500+82[1101],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AN-A0G0-DX1_xmin32741_ymin14546_MPP-0.2500+82[1101].png,False,False,none; frozen ImageNet normalization,3,horizontal,1aee4eed725b7c9fdeeaf373ddc17f30946d437a6dd4b9f658bd26a84d269df8
4,19,TCGA-BH-A0WA-DX1_xmin56581_ymin24774_MPP-0.2500+1[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-BH-A0WA-DX1_xmin56581_ymin24774_MPP-0.2500+1[1000].png,True,False,none; frozen ImageNet normalization,3,horizontal,c77f44582d6f4931e35ceb13f1d58ae37d24c781e12b65138de43c2be0f4abe3
8,0,TCGA-AO-A1KR-DX1_xmin19591_ymin37667_MPP-0.2500+216[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A1KR-DX1_xmin19591_ymin37667_MPP-0.2500+216[1100].png,True,False,none; frozen ImageNet normalization,2,vertical,e8037ea2aeb23f25929c41f28c1bc7c4caf491820d39857e95973fe360a75144
8,1,TCGA-BH-A42U-DX1_xmin72053_ymin88645_MPP-0.2500+15[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-BH-A42U-DX1_xmin72053_ymin88645_MPP-0.2500+15[1100].png,False,True,none; frozen ImageNet normalization,2,vertical,f3bfa9933b69f6cea11d6d3403c2f9b6956375c24f3003dfd601781bc26d8ead
8,2,TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500+112[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-C8-A26X-DX1_xmin8990_ymin27544_MPP-0.2500+112[1000].png,True,False,none; frozen ImageNet normalization,2,vertical,058da90181511703378d1906865941d7b9bcae5e5a89e3eef0dfa32478d00f86
8,3,TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500+87[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500+87[1000].png,True,True,none; frozen ImageNet normalization,2,vertical,35b2f7eb427efc5f030841f6928a9ca09617c855c797ecbae79dfe3eb15d6596
8,4,TCGA-AO-A0J6-DX1_xmin40548_ymin11135_MPP-0.2500+295[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A0J6-DX1_xmin40548_ymin11135_MPP-0.2500+295[1000].png,True,True,none; frozen ImageNet normalization,2,vertical,82a4db7edf586ab0dc7b55cd2005c8ff0e79f6b4b60a5cb68b8abffae4181efa
8,5,TCGA-AO-A1KR-DX1_xmin19591_ymin37667_MPP-0.2500+144[1110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A1KR-DX1_xmin19591_ymin37667_MPP-0.2500+144[1110].png,False,True,none; frozen ImageNet normalization,2,vertical,0c0c5a4cfbaad9d2868415de8f4bcea0607cfb6316f57e2d02684a921a609d03
8,6,TCGA-AO-A0J2-DX1_xmin33561_ymin14515_MPP-0.2500+31[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A0J2-DX1_xmin33561_ymin14515_MPP-0.2500+31[1100].png,True,True,none; frozen ImageNet normalization,2,vertical,379dd5011de5308fe6b8cfb97a00031ca95a3c22ad66a30edd3486bc7e0006c4
8,7,TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+584[1110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+584[1110].png,True,True,none; frozen ImageNet normalization,2,vertical,ea943155dee1f588353314acf562302d0700362d53d47ba44e536965cb8338aa
8,8,TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+42[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+42[1000].png,False,True,none; frozen ImageNet normalization,2,vertical,9f6d9ec5d1336aaaecb9321cdd66d9215b9e7dcc6402efb402abd08224547d3c
8,9,TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500+176[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-C8-A27B-DX1_xmin52632_ymin11349_MPP-0.2500+176[1100].png,False,False,none; frozen ImageNet normalization,2,vertical,248719dca7525cf240e245351cee3b6a7cb290fe5c3981c09c4400a962c9d2f0
8,10,TCGA-AR-A0U4-DX1_xmin41141_ymin69786_MPP-0.2500+117[1001],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AR-A0U4-DX1_xmin41141_ymin69786_MPP-0.2500+117[1001].png,True,True,none; frozen ImageNet normalization,2,vertical,03e7f55b899eded54dd24ee6ef13cd0696076a8b7f29374e2acbfc94f0f1a7e5
8,11,TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500+245[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500+245[1000].png,True,False,none; frozen ImageNet normalization,2,vertical,2e91813f1434b7a5cddaf58def1d80ca50d27a30470d180d31e7a15fbc4db148
8,12,TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500+399[1101],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-D8-A142-DX1_xmin62151_ymin41337_MPP-0.2500+399[1101].png,True,False,none; frozen ImageNet normalization,2,vertical,55ad2a28d0a5ac7c27db4c963f9bdb4712e9bbc9272858763f90e405f1475068
8,13,TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500+32[1110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A2-A0SX-DX1_xmin53791_ymin56683_MPP-0.2500+32[1110].png,True,True,none; frozen ImageNet normalization,2,vertical,c7846ad9510d0e7c9093a0f99f35ac3aeedf998aad7d4817e9590f2bbfe28be5
8,14,TCGA-AN-A0AR-DX1_xmin8468_ymin21166_MPP-0.2500+18[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AN-A0AR-DX1_xmin8468_ymin21166_MPP-0.2500+18[1100].png,False,True,none; frozen ImageNet normalization,2,vertical,ed0c70b920d50443fa9beb93eaa2fb103123e95d1f78b6479b9667497e6150b9
8,15,TCGA-AR-A2LH-DX1_xmin78480_ymin42305_MPP-0.2500+74[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AR-A2LH-DX1_xmin78480_ymin42305_MPP-0.2500+74[1100].png,False,False,none; frozen ImageNet normalization,2,vertical,67a2e33fe9b33a658c3c446c26a276db4ab2e96f553d20924531f587febdfd6a
8,16,TCGA-AO-A0J4-DX1_xmin17194_ymin10629_MPP-0.2500+24[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A0J4-DX1_xmin17194_ymin10629_MPP-0.2500+24[0110].png,True,False,none; frozen ImageNet normalization,2,vertical,ed8821b7b67b62dfcc07529d72ffb83bc69d123db7516e35bda9c485120174cc
8,17,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500+198[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500+198[1100].png,False,True,none; frozen ImageNet normalization,2,vertical,071e1e2899ef8416e34e54dd41777dd017ebe6c986c200beebf831cdc01fa358
8,18,TCGA-AO-A1KR-DX1_xmin19591_ymin37667_MPP-0.2500+282[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A1KR-DX1_xmin19591_ymin37667_MPP-0.2500+282[1000].png,False,False,none; frozen ImageNet normalization,2,vertical,36323ebacdd7e6876dbdb0cd160baf1792719884d40eee8915bffc9b171694eb
8,19,TCGA-A2-A0ST-DX1_xmin109446_ymin18274_MPP-0.2500+262[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A2-A0ST-DX1_xmin109446_ymin18274_MPP-0.2500+262[1000].png,False,True,none; frozen ImageNet normalization,2,vertical,6018f43719251d5fee0422306ff965704a4ad03a27c9e55c0bf6cc87f31197a3
12,0,TCGA-C8-A12V-DX1_xmin11056_ymin54401_MPP-0.2500+413[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-C8-A12V-DX1_xmin11056_ymin54401_MPP-0.2500+413[0110].png,False,True,none; frozen ImageNet normalization,3,horizontal,67e576e948a39ede785ef65abff6fd103716ce29b93d589190ea724f53c1ec5c
12,1,TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+193[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+193[0110].png,True,False,none; frozen ImageNet normalization,3,horizontal,094bbcf37aaccb1d39d5dcd32c23195f8638673dc5339313500c0950b97572c4
12,2,TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500+369[0001],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-D8-A13Z-DX1_xmin30985_ymin49337_MPP-0.2500+369[0001].png,False,True,none; frozen ImageNet normalization,3,horizontal,af787e3e64478c149fffb80cc3b97b2c83b3d50bc09863bc18bdbda38bb89431
12,3,TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+41[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A2-A0YM-DX1_xmin44520_ymin66915_MPP-0.2500+41[1000].png,True,False,none; frozen ImageNet normalization,3,horizontal,f2777621cb47c3a054b642646f78ba20a9995851df20ae26cce79b93bbf9c3e1
12,4,TCGA-D8-A1JL-DX1_xmin39765_ymin24835_MPP-0.2500+25[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-D8-A1JL-DX1_xmin39765_ymin24835_MPP-0.2500+25[1100].png,False,False,none; frozen ImageNet normalization,3,horizontal,480ecf4e6fc2811fdc74a5459f25b462847ddf43ca839089d4af6715c805b4f9
12,5,TCGA-BH-A0E0-DX1_xmin16640_ymin43761_MPP-0.2500+70[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-BH-A0E0-DX1_xmin16640_ymin43761_MPP-0.2500+70[1100].png,False,True,none; frozen ImageNet normalization,3,horizontal,c435ded80b455557470f8d90d02e1a1d22f9303b34669237cc252e64657b10c6
12,6,TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500+15[0100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500+15[0100].png,False,False,none; frozen ImageNet normalization,3,horizontal,b3b8ef211511f48a65acb84a8f4731ed018628e4f08d8472928aa7722fd94729
12,7,TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+60[0100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500+60[0100].png,False,True,none; frozen ImageNet normalization,3,horizontal,7e6aec5503c557135f8fac720c29f6dece5495e8341390d3d6a73f7fdcb1c6c2
12,8,TCGA-AC-A6IW-DX1_xmin15387_ymin6222_MPP-0.2500+24[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AC-A6IW-DX1_xmin15387_ymin6222_MPP-0.2500+24[1000].png,True,False,none; frozen ImageNet normalization,3,horizontal,37002f4f1d9204c79a74cd3617ccb8b01d95ff5e56322200a436d4cb4b73ae62
12,9,TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+531[1110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500+531[1110].png,False,False,none; frozen ImageNet normalization,3,horizontal,5066eca55e731e3273bcb74e93903d78e7f82039108231249e6d50a0bd4a7459
12,10,TCGA-A2-A0ST-DX1_xmin109446_ymin18274_MPP-0.2500+63[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A2-A0ST-DX1_xmin109446_ymin18274_MPP-0.2500+63[0110].png,True,False,none; frozen ImageNet normalization,3,horizontal,cbf0f0b4a661222a2083357d2f12db25b0a6903e12dfa284728aded4a83c1a57
12,11,TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+71[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+71[1100].png,True,True,none; frozen ImageNet normalization,3,horizontal,570b6db0c9f03722516a6f337373833bedead50bb005dc6281db50c2cfdad3b5
12,12,TCGA-A2-A0D0-DX1_xmin68482_ymin39071_MPP-0.2500+344[0010],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A2-A0D0-DX1_xmin68482_ymin39071_MPP-0.2500+344[0010].png,True,False,none; frozen ImageNet normalization,3,horizontal,0f3f46d026cbff1d054bc79a7a96e1463ad6316a228ef03b3cb7bef509dc32de
12,13,TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500+174[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A1-A0SP-DX1_xmin6798_ymin53719_MPP-0.2500+174[1000].png,False,True,none; frozen ImageNet normalization,3,horizontal,3385e728eb34d4ec02a1c971248d200e44f6d7a2d8d03fea9b649f09ac602908
12,14,TCGA-AR-A2LH-DX1_xmin78480_ymin42305_MPP-0.2500+99[0100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AR-A2LH-DX1_xmin78480_ymin42305_MPP-0.2500+99[0100].png,False,False,none; frozen ImageNet normalization,3,horizontal,44a6f484ec79f8ffa00ddd7ce2917323a580c1e9f03530c35d80841edca30ca5
12,15,TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+236[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A2-A04T-DX1_xmin72145_ymin39078_MPP-0.2500+236[1100].png,False,True,none; frozen ImageNet normalization,3,horizontal,adb5e81b21e3f7c9ef48f1b2d05bbf2b8c982174ebd3f4842eac1d22c1c1676a
12,16,TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500+31[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-D8-A1JF-DX1_xmin24865_ymin52345_MPP-0.2500+31[1100].png,True,False,none; frozen ImageNet normalization,3,horizontal,c1737c3a53f56761cc0710d5735d7b23085d13b50fb186492a2dc9ecf91030d0
12,17,TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500+55[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500+55[1000].png,True,False,none; frozen ImageNet normalization,3,horizontal,784aa73864367c517c3604eb5b1643246e0b678b444fd1b3b5673d5c304a8542
12,18,TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500+32[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500+32[0110].png,True,False,none; frozen ImageNet normalization,3,horizontal,613c4df3a7b5137ee113fb2a9c4fcb5825d106db731f6e1b75de0e59413e9e00
12,19,TCGA-BH-A0WA-DX1_xmin56581_ymin24774_MPP-0.2500+50[1101],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-BH-A0WA-DX1_xmin56581_ymin24774_MPP-0.2500+50[1101].png,False,False,none; frozen ImageNet normalization,3,horizontal,90bc804ccb900649cf1d765f2eb3163aee99b08907755b4c582e2a6ccde6894d
16,0,TCGA-AR-A0U1-DX1_xmin63681_ymin24922_MPP-0.2500+44[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AR-A0U1-DX1_xmin63681_ymin24922_MPP-0.2500+44[0110].png,False,False,none; frozen ImageNet normalization,2,vertical,26c898e238f10a364550da072672335897aed171e1c83ed72060e98cf41a5add
16,1,TCGA-E2-A1L7-DX1_xmin51554_ymin15424_MPP-0.2500+38[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-E2-A1L7-DX1_xmin51554_ymin15424_MPP-0.2500+38[1100].png,True,True,none; frozen ImageNet normalization,2,vertical,dabc04f945cff9d6ca998c735fd4112a4b1802860c676cb1a2086576789e561f
16,2,TCGA-C8-A12V-DX1_xmin11056_ymin54401_MPP-0.2500+320[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-C8-A12V-DX1_xmin11056_ymin54401_MPP-0.2500+320[0110].png,False,False,none; frozen ImageNet normalization,2,vertical,ca4ad8b8579b77452b97816c9224a0b982be2c481acd75dee85787703e98ccfe
16,3,TCGA-AO-A0J4-DX1_xmin17194_ymin10629_MPP-0.2500+200[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A0J4-DX1_xmin17194_ymin10629_MPP-0.2500+200[0110].png,True,False,none; frozen ImageNet normalization,2,vertical,4f0ebcf992a7b34bf030f40d42dec10ac1624598ca580292562a43410c791bbc
16,4,TCGA-AN-A0AR-DX1_xmin8468_ymin21166_MPP-0.2500+134[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AN-A0AR-DX1_xmin8468_ymin21166_MPP-0.2500+134[1100].png,True,False,none; frozen ImageNet normalization,2,vertical,5e16d7649d2146d92237cdc5e6cc9f77d8d32aa9d7e20b608b91d27606d6e081
16,5,TCGA-AR-A1AR-DX1_xmin12708_ymin29100_MPP-0.2500+17[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AR-A1AR-DX1_xmin12708_ymin29100_MPP-0.2500+17[0110].png,False,False,none; frozen ImageNet normalization,2,vertical,c85db46e2d96f91976bce5497acb0145294eb3476a5424c45baea4a2dfcba913
16,6,TCGA-AO-A0J6-DX1_xmin40548_ymin11135_MPP-0.2500+175[1000],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AO-A0J6-DX1_xmin40548_ymin11135_MPP-0.2500+175[1000].png,True,False,none; frozen ImageNet normalization,2,vertical,8216ddaf2ce4ad40595e1f8c43b82085ddd1af9baf62c84aef44fc5668344750
16,7,TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+154[0100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500+154[0100].png,False,False,none; frozen ImageNet normalization,2,vertical,fb8d4b4c8408466bddf2415448900d569700573801dffd7334dae6536d1ed423
16,8,TCGA-BH-A0B3-DX1_xmin82526_ymin42184_MPP-0.2500+19[0100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-BH-A0B3-DX1_xmin82526_ymin42184_MPP-0.2500+19[0100].png,True,False,none; frozen ImageNet normalization,2,vertical,c31c514d46ce4814a395ab73a8112a274e001213b1bc10564f305c1f3e9f05ec
16,9,TCGA-AC-A2QH-DX1_xmin42173_ymin16859_MPP-0.2500+87[1100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AC-A2QH-DX1_xmin42173_ymin16859_MPP-0.2500+87[1100].png,False,True,none; frozen ImageNet normalization,2,vertical,3a7087720bc4b1fb82d3d5fce0811c57094cd66ee5568eb493d2087979a09a4c
16,10,TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500+78[0110],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500+78[0110].png,False,False,none; frozen ImageNet normalization,2,vertical,2aacfa6a45ecbe4329d0f3e545e38d2a3a4c47caae1cdceb1215cd2790ecef17
16,11,TCGA-D8-A1JL-DX1_xmin39765_ymin24835_MPP-0.2500+443[0100],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-D8-A1JL-DX1_xmin39765_ymin24835_MPP-0.2500+443[0100].png,True,False,none; frozen ImageNet normalization,2,vertical,76214f58775c61fc578f074e6d21d9f64775b5e1b4be60f9a034e7b9faf0b4ea
16,12,TCGA-AR-A1AR-DX1_xmin12708_ymin29100_MPP-0.2500+91[0001],/home/duyanhong/reseg-data/raw/BCSS-WSSS/training/TCGA-AR-A1AR-DX1_xmin12708_ymin29100_MPP-0.2500+91[0001].png,True,False,none; frozen ImageNet normalization,2,vertical,e1b2d875e0d03c5b16cf5bd7851e40410ada116ed956f66b5afd00cfacf221c7
